mls_id,status,property_type,list_price,address,city,state,zip_code,district,bedrooms,bathrooms,living_area,piccount
304020,CXL,SF,487600.0,0 Honu Alahele,KIHEI,HI,96753,Kihei,2,2.0,902,0
376727,SLD,SF,488500.0,162 Kukulu Pl,KIHEI,HI,96753,Kihei,3,1.0,864,6
355411,SLD,SF,489000.0,283 WAINOHIA ST,KIHEI,HI,96753,Kihei,4,2.5,1829,7
360995,SLD,SF,489000.0,108 Oluea ST,KIHEI,HI,96753,Kihei,3,2.0,1238,22
353221,SLD,SF,489000.0,16 Waiapo ST,KIHEI,HI,96753,Kihei,3,2.5,1560,27
349024,SLD,SF,489000.0,148 E ALULIKE ST,KIHEI,HI,96753,Kihei,5,3.0,2156,22
337125,SLD,SF,489000.0,16 No'olu St,KIHEI,HI,96753,Kihei,4,3.0,1780,8
358320,SLD,SF,489000.0,114 Mehani Pl,KIHEI,HI,96753,Kihei,4,2.0,2244,7
349250,EXP,SF,489000.0,283 Wainohia ST,KIHEI,HI,96753,Kihei,4,2.5,1829,8
326071,SLD,SF,489000.0,256 HALE KAI,KIHEI,HI,96753,Kihei,3,2.5,1428,30
308565,EXP,SF,489000.0,1932 Alaloa RD,KIHEI,HI,96753,Kihei,1,1.0,500,0
381669,SLD,SF,489000.0,1667 S Kihei Rd,KIHEI,HI,96753,Kihei,3,2.0,960,25
307902,SLD,SF,489000.0,225 Hale Kai ST,KIHEI,HI,96753,Kihei,3,1.5,984,0
355267,SLD,SF,489500.0,785 MAHEALANI PL,KIHEI,HI,96753,Kihei,3,2.0,1436,26
349502,SLD,SF,489600.0,155 Oluea PL,KIHEI,HI,96753,Kihei,4,2.5,2129,21
333769,SLD,SF,489900.0,710 ALULIKE ST,KIHEI,HI,96753,Kihei,3,2.0,1308,1
333657,SLD,SF,489900.0,2791 Panepoo ST,KIHEI,HI,96753,Kihei,4,2.0,1810,4
373442,SLD,SF,489900.0,74 Kupalaiki Loop,KIHEI,HI,96753,Kihei,3,1.0,1152,3
312789,CXL,SF,490000.0,346 HALE KAI ST,KIHEI,HI,96753,Kihei,3,1.0,984,0
325800,CXL,SF,490000.0,293 Hoohie ST,KIHEI,HI,96753,Kihei,4,3.0,1708,7
308665,SLD,SF,490000.0,66 Welakahoa RD,KIHEI,HI,96753,Kihei,3,1.0,960,0
355769,SLD,SF,490000.0,46 Laumakani Loop,KIHEI,HI,96753,Kihei,4,3.0,1930,18
365468,SLD,SF,490000.0,155 Auhana Rd,KIHEI,HI,96753,Kihei,3,2.0,929,30
302898,WDN,SF,490000.0,10 HAKOI PL,KIHEI,HI,96753,Kihei,4,3.0,1774,0
307118,SLD,SF,490000.0,1602  S Kihei RD,KIHEI,HI,96753,Kihei,2,2.0,1104,0
370508,SLD,SF,491840.0,263 KAIOLOHIA St,KIHEI,HI,96753,Kihei,8,5.0,3350,10
340372,EXP,SF,492000.0,301 Hoohie ST,KIHEI,HI,96753,Kihei,8,6.0,3200,5
355910,SLD,SF,492300.0,1141 Kahaapo Loop,KIHEI,HI,96753,Kihei,1,1.0,594,24
305748,EXP,SF,493000.0,96 Kawailani CIR,KIHEI,HI,96753,Kihei,3,2.0,1460,0
306832,EXP,SF,495000.0,34 LAUMAEWA Loop,KIHEI,HI,96753,Kihei,2,2.0,1030,0
348903,SLD,SF,495000.0,265 Kenolio RD,KIHEI,HI,96753,Kihei,4,2.0,1640,22
345080,SLD,SF,495000.0,226 Luakaha CIR,KIHEI,HI,96753,Kihei,3,2.5,1688,12
306409,SLD,SF,495000.0,915 Kahoku PL,KIHEI,HI,96753,Kihei,3,2.0,1336,0
361212,SLD,SF,495000.0,170 Kauhaa St,KIHEI,HI,96753,Kihei,3,2.0,1008,26
303847,SLD,SF,495000.0,137 Mahina PL,KIHEI,HI,96753,Kihei,4,2.0,1376,0
305840,SLD,SF,495000.0,276 Kawailani CIR,KIHEI,HI,96753,Kihei,3,2.0,1460,0
323387,SLD,SF,495000.0,145 Ohukai RD,KIHEI,HI,96753,Kihei,3,1.0,1136,0
333188,CXL,SF,495000.0,81 Alena PL,KIHEI,HI,96753,Kihei,3,1.0,1008,15
360955,SLD,SF,495000.0,70 E Lipoa St,KIHEI,HI,96753,Kihei,4,1.5,1056,30
345332,EXP,SF,495000.0,165 Auhana RD,KIHEI,HI,96753,Kihei,2,2.0,1034,25
308551,SLD,SF,495000.0,72 Laumaewa Loop,KIHEI,HI,96753,Kihei,3,2.0,1174,0
353581,SLD,SF,495000.0,9 KUPUNA ST,KIHEI,HI,96753,Kihei,4,2.0,1764,16
305626,SLD,SF,495000.0,41 Laumakani Loop,KIHEI,HI,96753,Kihei,3,2.0,1277,0
360263,SLD,SF,495800.0,67 Noolu St,KIHEI,HI,96753,Kihei,3,2.5,1616,3
306008,SLD,SF,497500.0,2215 Haukai PL,KIHEI,HI,96753,Kihei,3,3.0,1269,0
346945,SLD,SF,497500.0,74 Laumakani Loop,KIHEI,HI,96753,Kihei,4,3.0,1942,19
326876,EXP,SF,498000.0,320 Hoalike ST,KIHEI,HI,96753,Kihei,3,1.5,984,5
359557,SLD,SF,498000.0,203 Mahina St,KIHEI,HI,96753,Kihei,3,2.0,1285,30
335891,SLD,SF,499000.0,151 HOOPILI AKAU,KIHEI,HI,96753,Kihei,3,2.0,1478,30
313369,SLD,SF,499000.0,321 Hale Kai ST,KIHEI,HI,96753,Kihei,2,1.5,888,0
355875,SLD,SF,499000.0,288 Kawailani CIR,KIHEI,HI,96753,Kihei,3,2.0,1478,20
375586,SLD,SF,499000.0,949 Aina Pl,KIHEI,HI,96753,Kihei,2,1.5,720,12
376985,SLD,SF,499000.0,185 Waipahe St,KIHEI,HI,96753,Kihei,3,2.5,1928,2
335847,EXP,SF,499000.0,200 Kaiola PL,KIHEI,HI,96753,Kihei,2,1.0,600,17
355956,SLD,SF,499000.0,42 Kawailani CIR,KIHEI,HI,96753,Kihei,2,2.0,982,30
353408,SLD,SF,499000.0,135 Oluea CIR,KIHEI,HI,96753,Kihei,3,2.5,1560,1
322028,SLD,SF,499000.0,23 Honuhula ST,KIHEI,HI,96753,Kihei,1,1.0,500,12
357623,SLD,SF,499000.0,24 Waihili PL,KIHEI,HI,96753,Kihei,3,2.0,1256,12
365182,CXL,SF,499000.0,487 Kaiolohia St,KIHEI,HI,96753,Kihei,3,2.0,1075,11
309922,SLD,SF,499000.0,445 Kaiwahine ST,KIHEI,HI,96753,Kihei,3,2.75,1075,0
330741,SLD,SF,499000.0,210 Luakaha CIR,KIHEI,HI,96753,Kihei,2,2.0,976,15
321811,CXL,SF,499000.0,127 Oluea CIR,KIHEI,HI,96753,Kihei,3,2.0,1238,2
358598,SLD,SF,499000.0,201 Hale Kai St,KIHEI,HI,96753,Kihei,4,2.5,1764,30
348427,CXL,SF,499000.0,281 Kaikea ST,KIHEI,HI,96753,Kihei,3,2.5,1075,27
375867,SLD,SF,499000.0,23 Honuhula St,KIHEI,HI,96753,Kihei,1,1.0,504,24
353845,SLD,SF,499000.0,156 Kawailani CIR,KIHEI,HI,96753,Kihei,4,3.0,1780,18
352832,SLD,SF,499000.0,44 Wawali ST,KIHEI,HI,96753,Kihei,4,3.0,1780,9
339722,SLD,SF,499000.0,2008 PAULELE PL,KIHEI,HI,96753,Kihei,3,2.0,1486,22
327174,SLD,SF,499000.0,94 Kupuna ST,KIHEI,HI,96753,Kihei,2,2.0,1364,27
335295,CXL,SF,499000.0,382 Kaiolohia ST,KIHEI,HI,96753,Kihei,5,3.0,1996,3
345212,EXP,SF,499000.0,2179 ALUNA ST,KIHEI,HI,96753,Kihei,3,2.0,1716,11
338870,EXP,SF,499000.0,48 LAUMAEWA Loop,KIHEI,HI,96753,Kihei,3,2.0,1174,17
357497,SLD,SF,499000.0,308 Kaiolohia St,KIHEI,HI,96753,Kihei,3,3.0,1774,30
328091,SLD,SF,499000.0,16 Hooiki PL,KIHEI,HI,96753,Kihei,3,2.0,1426,14
324320,EXP,SF,499000.0,43 Waiapo ST,KIHEI,HI,96753,Kihei,4,2.5,2087,10
341226,SLD,SF,499000.0,18 Luanaiki PL,KIHEI,HI,96753,Kihei,3,2.0,1680,25
333960,CXL,SF,499000.0,615 KAIOLA ST,KIHEI,HI,96753,Kihei,3,2.0,1376,22
384029,SLD,SF,499000.0,1667 S Kihei Rd,KIHEI,HI,96753,Kihei,3,2.0,960,20
337075,SLD,SF,499000.0,208 Luakaha CIR,KIHEI,HI,96753,Kihei,3,2.5,1616,28
363500,SLD,SF,499000.0,78 ALIILANI Pl,KIHEI,HI,96753,Kihei,7,3.0,2176,16
374336,SLD,SF,499000.0,193 Auhana Rd,KIHEI,HI,96753,Kihei,2,1.5,1154,8
384165,SLD,SF,499000.0,1667 S Kihei Rd,KIHEI,HI,96753,Kihei,3,2.0,960,9
357781,CXL,SF,499000.0,220 Oluea Cir,KIHEI,HI,96753,Kihei,3,2.0,1332,17
367601,SLD,SF,499000.0,27 Hooiki Pl,KIHEI,HI,96753,Kihei,3,2.5,1496,10
336974,SLD,SF,499000.0,14 Wawali ST,KIHEI,HI,96753,Kihei,4,2.5,1688,30
368605,SLD,SF,499000.0,170 Kauhaa St,KIHEI,HI,96753,Kihei,3,2.0,1008,18
365656,SLD,SF,499000.0,487 Kaiolohia St,KIHEI,HI,96753,Kihei,3,2.0,1075,19
355801,SLD,SF,499000.0,50 Polale ST,KIHEI,HI,96753,Kihei,3,2.0,1478,14
355614,SLD,SF,499100.0,52 Waiapo ST,KIHEI,HI,96753,Kihei,3,2.5,1560,0
375816,SLD,SF,499500.0,18 Laumaewa Loop,KIHEI,HI,96753,Kihei,3,2.0,1030,30
347391,CXL,SF,499500.0,2260 Kanakanui RD,KIHEI,HI,96753,Kihei,3,2.0,1000,30
318948,CXL,SF,499500.0,170 KUKULU PL,KIHEI,HI,96753,Kihei,3,1.5,1056,9
345910,SLD,SF,499899.0,2784 Puuhoolai ST,KIHEI,HI,96753,Kihei,4,3.0,2624,28
340211,SLD,SF,499900.0,25 Kamakoi PL,KIHEI,HI,96753,Kihei,4,3.0,2011,1
305199,WDN,SF,499900.0,54 Laumakani Loop,KIHEI,HI,96753,Kihei,5,3.0,1930,0
322405,SLD,SF,499900.0,58 KUPALAIKI Loop,KIHEI,HI,96753,Kihei,4,1.5,1056,0
341296,SLD,SF,499900.0,2170 Haukai PL,KIHEI,HI,96753,Kihei,2,2.0,1336,26
340043,SLD,SF,499900.0,560 HALALAI,KIHEI,HI,96753,Kihei,4,4.0,2004,25
348285,SLD,SF,499900.0,170 KAMAKOI,KIHEI,HI,96753,Kihei,4,3.0,2016,30
329809,SLD,SF,499900.0,102 Kawailani,KIHEI,HI,96753,Kihei,3,2.5,1616,12
329423,SLD,SF,499900.0,27 ALANIA PL,KIHEI,HI,96753,Kihei,3,2.0,973,19
384831,SLD,SF,499900.0,482 Kalalau Pl,KIHEI,HI,96753,Kihei,2,1.0,1473,30
324339,CXL,SF,499900.0,14 Kuapapa PL,KIHEI,HI,96753,Kihei,3,1.25,1056,14
348760,SLD,SF,499900.0,2208 Auina PL,KIHEI,HI,96753,Kihei,3,2.0,1771,7
325183,SLD,SF,499900.0,26 Honuhula,KIHEI,HI,96753,Kihei,1,1.0,500,10
367900,SLD,SF,499999.0,818 Mahealani Pl,KIHEI,HI,96753,Kihei,3,2.0,1071,29
308652,EXP,SF,499999.0,349 S Kihei RD,KIHEI,HI,96753,Kihei,3,2.0,1164,0
308078,EXP,SF,499999.0,349 S Kihei RD,KIHEI,HI,96753,Kihei,3,2.0,1164,0
302744,WDN,SF,500000.0,0 Honu Alahele,KIHEI,HI,96753,Kihei,3,2.5,1470,0
374131,SLD,SF,500000.0,40 Laumaewa Loop,KIHEI,HI,96753,Kihei,2,2.0,1030,3
371362,SLD,SF,500000.0,99 Laumakani Loop,KIHEI,HI,96753,Kihei,4,2.0,1248,19
320889,CXL,SF,500000.0,155C Auhana RD,KIHEI,HI,96753,Kihei,2,2.0,688,18
365694,SLD,SF,500000.0,59 Keala Pl,KIHEI,HI,96753,Kihei,3,2.0,968,1
329710,SLD,SF,500000.0,42 LAUMAEWA Loop,KIHEI,HI,96753,Kihei,3,2.0,1030,13
353873,SLD,SF,500000.0,283 Wikani ST,KIHEI,HI,96753,Kihei,4,3.0,2561,0
348408,CXL,SF,500000.0,2565 Hunakai St,KIHEI,HI,96753,Kihei,3,2.0,1200,1
361680,SLD,SF,500000.0,141 Ohukai Rd,KIHEI,HI,96753,Kihei,5,2.0,1964,28
325610,EXP,SF,500000.0,119 KUPALAIKI Loop,KIHEI,HI,96753,Kihei,4,3.0,1152,15
358197,SLD,SF,505000.0,860 Mahealani St,KIHEI,HI,96753,Kihei,3,2.0,1336,10
329995,SLD,SF,505000.0,132 Kawailani CIR,KIHEI,HI,96753,Kihei,3,2.0,1256,13
307294,SLD,SF,505000.0,844 MAHEALANI ST,KIHEI,HI,96753,Kihei,3,2.0,1071,0
390240,SLD,SF,506000.0,236 MEHANI Cir,KIHEI,HI,96753,Kihei,3,2.0,1201,25
339049,SLD,SF,506900.0,122 Honuhula PL,KIHEI,HI,96753,Kihei,4,3.5,2136,11
340422,SLD,SF,509000.0,1586  N Alaniu PL,KIHEI,HI,96753,Kihei,3,2.0,1560,20
330503,CXL,SF,509000.0,42 Kawailani CIR,KIHEI,HI,96753,Kihei,2,2.0,982,13
354158,SLD,SF,509000.0,27 Heona PL,KIHEI,HI,96753,Kihei,3,2.0,1199,30
360417,CXL,SF,509000.0,614 Kuu Home Pl,KIHEI,HI,96753,Kihei,5,3.0,1960,9
364952,SLD,SF,509000.0,487 Kalalau Pl,KIHEI,HI,96753,Kihei,6,2.5,2416,30
356207,CXL,SF,509300.0,1896 Kaahele Pl,KIHEI,HI,96753,Kihei,4,4.0,2704,18
366365,SLD,SF,509600.0,2758 Ohina St,KIHEI,HI,96753,Kihei,3,2.0,1232,3
338994,SLD,SF,509900.0,2189 Aluna PL,KIHEI,HI,96753,Kihei,3,2.5,1771,16
303418,WDN,SF,509900.0,TBD Honuhula,KIHEI,HI,96753,Kihei,3,2.0,1269,1
321518,SLD,SF,509950.0,24 LAUMAEWA Loop,KIHEI,HI,96753,Kihei,2,2.0,1048,0
325505,SLD,SF,510000.0,346 Moi PL,KIHEI,HI,96753,Kihei,2,1.0,500,9
387869,SLD,SF,510000.0,70 Aliilani Pl,KIHEI,HI,96753,Kihei,2,2.0,864,26
362241,SLD,SF,510000.0,101 Mehani Pl,KIHEI,HI,96753,Kihei,3,2.0,1185,20
359810,SLD,SF,510000.0,111 Kawailani Cir,KIHEI,HI,96753,Kihei,3,2.0,1256,1
313607,SLD,SF,510000.0,299 Humupea PL,KIHEI,HI,96753,Kihei,3,1.75,960,0
304021,CXL,SF,511000.0,0 Honuea PL,KIHEI,HI,96753,Kihei,3,2.5,1269,0
304019,WDN,SF,511000.0,0 Honu Alahele,KIHEI,HI,96753,Kihei,3,2.5,1269,0
348334,SLD,SF,513950.0,33 Moana AVE,KIHEI,HI,96753,Kihei,3,2.0,1668,10
379531,SLD,SF,514000.0,286 Noe St,KIHEI,HI,96753,Kihei,2,1.0,700,18
367172,SLD,SF,514900.0,920 Kahoku Pl,KIHEI,HI,96753,Kihei,3,2.0,1336,11
347643,CXL,SF,514900.0,38 Kamakoi PL,KIHEI,HI,96753,Kihei,3,2.0,1280,27
357158,CXL,SF,515000.0,145 Oluea CIR,KIHEI,HI,96753,Kihei,3,2.0,1332,30
324842,SLD,SF,515000.0,250 Hale Kai ST,KIHEI,HI,96753,Kihei,3,2.5,1407,15
305733,WDN,SF,515000.0,276 Kawailani CIR,KIHEI,HI,96753,Kihei,3,2.0,1478,1
365452,SLD,SF,515000.0,145 Oluea Cir,KIHEI,HI,96753,Kihei,3,3.0,1332,20
360256,SLD,SF,517900.0,105 Kawailani Cir,KIHEI,HI,96753,Kihei,2,2.0,982,27
332427,EXP,SF,518000.0,222 HALE KAI ST,KIHEI,HI,96753,Kihei,4,2.5,1479,11
371127,CXL,SF,518000.0,354 Kaiwahine St,KIHEI,HI,96753,Kihei,3,3.0,1075,25
340876,SLD,SF,518900.0,192 KAMAKOI Loop,KIHEI,HI,96753,Kihei,4,2.0,2256,1
365477,SLD,SF,519000.0,186 Ohukai St,KIHEI,HI,96753,Kihei,3,2.0,1250,25
317586,SLD,SF,519000.0,326 Hoalike ST,KIHEI,HI,96753,Kihei,3,1.5,984,0
359711,SLD,SF,519000.0,232 Kaiwahine St,KIHEI,HI,96753,Kihei,3,2.0,1255,30
366491,CXL,SF,519000.0,27 Hooiki Pl,KIHEI,HI,96753,Kihei,3,2.5,1496,10
370352,SLD,SF,519000.0,2155 Wai Maka Pl,KIHEI,HI,96753,Kihei,4,2.0,1989,18
357281,SLD,SF,519000.0,119 Pulama St,KIHEI,HI,96753,Kihei,3,2.0,1224,27
328960,EXP,SF,519000.0,671 MaliMali ST,KIHEI,HI,96753,Kihei,3,2.5,1243,16
356813,SLD,SF,519000.0,706 Malimali St,KIHEI,HI,96753,Kihei,5,3.0,1713,16
329029,SLD,SF,519900.0,1671 Kahaone PL,KIHEI,HI,96753,Kihei,3,2.0,1620,6
339677,CXL,SF,520000.0,2784 Puuhoolai ST,KIHEI,HI,96753,Kihei,4,3.0,2651,4
365420,SLD,SF,520000.0,150 Mahina St,KIHEI,HI,96753,Kihei,4,2.0,1452,9
322503,SLD,SF,520000.0,297 Kaiwahine ST,KIHEI,HI,96753,Kihei,3,2.0,960,7
324326,SLD,SF,520000.0,44 Waiapo ST,KIHEI,HI,96753,Kihei,4,2.5,2087,3
368759,SLD,SF,520000.0,10 Laumaewa Loop,KIHEI,HI,96753,Kihei,2,2.0,1030,22
341880,EXP,SF,520000.0,46 Laumakani Loop,KIHEI,HI,96753,Kihei,4,3.0,1930,21
307442,CXL,SF,520000.0,300 PALANEHE ST,KIHEI,HI,96753,Kihei,3,2.0,1149,0
321698,CXL,SF,520000.0,1877 Kaahele PL,KIHEI,HI,96753,Kihei,2,1.0,840,1
304022,WDN,SF,521000.0,0 Honuea PL,KIHEI,HI,96753,Kihei,3,2.5,1269,0
302745,WDN,SF,521000.0,0 Honu Alahele,KIHEI,HI,96753,Kihei,3,2.5,1269,0
302743,CXL,SF,521000.0,0 Honu Alahele,KIHEI,HI,96753,Kihei,3,2.5,1269,0
340618,SLD,SF,525000.0,78 Luakaha CIR,KIHEI,HI,96753,Kihei,4,3.0,1780,14
309983,SLD,SF,525000.0,920 Kahoku PL,KIHEI,HI,96753,Kihei,3,2.0,1344,0
350983,CXL,SF,525000.0,78 Luakaha CIR,KIHEI,HI,96753,Kihei,4,3.0,1780,13
376983,SLD,SF,525000.0,27 Nanialii Pl,KIHEI,HI,96753,Kihei,3,1.0,820,19
323156,SLD,SF,525000.0,72 Kupuna ST,KIHEI,HI,96753,Kihei,3,2.0,1292,1
310203,SLD,SF,525000.0,201 Hale Kai ST,KIHEI,HI,96753,Kihei,3,2.5,1700,1
354661,SLD,SF,525000.0,29 Wawali ST,KIHEI,HI,96753,Kihei,3,2.0,1458,11
361524,CXL,SF,525000.0,818 Mahealani Pl,KIHEI,HI,96753,Kihei,3,2.0,1071,21
314596,SLD,SF,525000.0,209 Hale Kai ST,KIHEI,HI,96753,Kihei,3,1.5,984,0
310394,EXP,SF,525000.0,1667  S Kihei RD,KIHEI,HI,96753,Kihei,3,2.0,960,0
311695,CXL,SF,525000.0,209 Hale Kai ST,KIHEI,HI,96753,Kihei,3,1.5,984,0
304532,SLD,SF,525000.0,19 Noolu ST,KIHEI,HI,96753,Kihei,3,2.5,1616,0
329381,CXL,SF,525000.0,108 Kawailani CIR,KIHEI,HI,96753,Kihei,4,3.0,1780,16
374997,SLD,SF,525000.0,136 Eleu Pl,KIHEI,HI,96753,Kihei,4,2.0,1364,20
331146,SLD,SF,525000.0,693 Imihale ST,KIHEI,HI,96753,Kihei,3,2.0,1262,23
332575,CXL,SF,525000.0,105 Kauhaa ST,KIHEI,HI,96753,Kihei,4,3.0,1930,22
355451,SLD,SF,525000.0,90 Luakaha CIR,KIHEI,HI,96753,Kihei,4,3.0,1780,16
314011,CXL,SF,525000.0,346 HALEKAI ST,KIHEI,HI,96753,Kihei,3,1.5,984,0
326954,EXP,SF,525000.0,283 Palanehe ST,KIHEI,HI,96753,Kihei,3,2.0,1188,17
321361,SLD,SF,525000.0,195 PAKA PL,KIHEI,HI,96753,Kihei,3,3.0,1645,0
309816,SLD,SF,525000.0,203 Akai ST,KIHEI,HI,96753,Kihei,3,1.5,960,0
324409,SLD,SF,525000.0,329 Hale Kai ST,KIHEI,HI,96753,Kihei,3,1.5,984,17
363136,SLD,SF,525000.0,1602 S Kihei Rd,KIHEI,HI,96753,Kihei,2,2.0,1104,12
332644,EXP,SF,525000.0,603 Kaiola ST,KIHEI,HI,96753,Kihei,4,2.5,1747,17
315603,SLD,SF,525000.0,10 Laumaewa Loop,KIHEI,HI,96753,Kihei,2,2.0,1030,0
326706,SLD,SF,525000.0,91 Laumakani Loop,KIHEI,HI,96753,Kihei,4,2.0,1248,9
333301,CXL,SF,525000.0,1006-A Kapuhau PL,KIHEI,HI,96753,Kihei,1,1.0,500,3
322968,SLD,SF,525000.0,305 Ilikai ST,KIHEI,HI,96753,Kihei,3,2.0,975,0
340022,SLD,SF,525000.0,55 Laumakani Loop,KIHEI,HI,96753,Kihei,4,3.0,1930,29
345163,SLD,SF,525000.0,562 Papau ST,KIHEI,HI,96753,Kihei,3,2.0,1512,30
343471,EXP,SF,525000.0,784 Mahealani PL,KIHEI,HI,96753,Kihei,4,3.0,1746,5
323589,CXL,SF,525000.0,26 Honuhula PL,KIHEI,HI,96753,Kihei,1,1.0,500,0
310027,SLD,SF,525500.0,416 Kinaole CIR,KIHEI,HI,96753,Kihei,4,2.0,2944,0
327366,SLD,SF,525500.0,1808 Malama ST,KIHEI,HI,96753,Kihei,3,2.0,1660,12
357485,SLD,SF,526000.0,37 Wawali St,KIHEI,HI,96753,Kihei,3,2.0,1256,1
310588,SLD,SF,526000.0,870 Malulani ST,KIHEI,HI,96753,Kihei,3,2.0,1071,0
375502,SLD,SF,528500.0,276 Hale Kai St,KIHEI,HI,96753,Kihei,3,1.5,984,22
327292,CXL,SF,528800.0,132 Kawailani CIR,KIHEI,HI,96753,Kihei,3,2.0,1256,16
369491,SLD,SF,529000.0,385 Kaiolohia St,KIHEI,HI,96753,Kihei,3,2.0,1075,28
325590,SLD,SF,529000.0,90 Kawailani CIR,KIHEI,HI,96753,Kihei,3,2.0,1478,1
332717,CXL,SF,529000.0,148 Luakaha,KIHEI,HI,96753,Kihei,3,2.0,1458,16
322396,SLD,SF,529000.0,115 Waiapo PL,KIHEI,HI,96753,Kihei,3,2.0,1238,3
304520,SLD,SF,529000.0,536 KAIWAHINE ST,KIHEI,HI,96753,Kihei,7,4.0,2512,0
322233,CXL,SF,529000.0,108 Oluea ST,KIHEI,HI,96753,Kihei,3,2.0,1238,3
365123,CXL,SF,529000.0,99 Laumakani Loop,KIHEI,HI,96753,Kihei,4,2.0,1248,19
307259,SLD,SF,529000.0,311 Pakalana PL,KIHEI,HI,96753,Kihei,3,2.0,1490,0
325905,CXL,SF,529000.0,44 LAUMAEWA Loop,KIHEI,HI,96753,Kihei,3,2.0,1174,24
364829,SLD,SF,529000.0,144 Luakaha Cir,KIHEI,HI,96753,Kihei,3,2.0,1458,13
359242,SLD,SF,529000.0,75 Waiapo St,KIHEI,HI,96753,Kihei,3,2.0,1240,30
371435,SLD,SF,529000.0,85 Laumakani Loop,KIHEI,HI,96753,Kihei,4,2.0,1248,17
333450,CXL,SF,529000.0,164 Luakaha CIR,KIHEI,HI,96753,Kihei,4,3.0,1780,16
322399,SLD,SF,529000.0,207 Oluea CIR,KIHEI,HI,96753,Kihei,3,2.0,1238,4
366392,SLD,SF,529000.0,14 KUPALAIKI Loop,KIHEI,HI,96753,Kihei,3,1.5,1056,25
324318,SLD,SF,529000.0,21 Muakau Loop,KIHEI,HI,96753,Kihei,3,2.5,2129,3
324463,CXL,SF,529000.0,299 Humupea PL,KIHEI,HI,96753,Kihei,3,2.0,1268,6
306876,SLD,SF,529500.0,70 LAUMAEWA Loop,KIHEI,HI,96753,Kihei,3,3.0,1284,0
327867,CXL,SF,529900.0,102 Kawailani CIR,KIHEI,HI,96753,Kihei,3,2.5,1616,3
365058,SLD,SF,529900.0,85 Noolu St,KIHEI,HI,96753,Kihei,3,2.0,1256,13
334381,CXL,SF,529900.0,193 Oluea CIR,KIHEI,HI,96753,Kihei,4,2.5,2298,7
337034,SLD,SF,529900.0,193 Oluea CIR,KIHEI,HI,96753,Kihei,4,2.5,2298,6
355524,SLD,SF,529900.0,38 Kamakoi Pl,KIHEI,HI,96753,Kihei,3,3.0,1280,18
365020,CXL,SF,530000.0,144 Kawailani Cir,KIHEI,HI,96753,Kihei,2,2.0,982,23
307050,EXP,SF,530000.0,860 MALULANI ST,KIHEI,HI,96753,Kihei,3,2.0,1095,0
362017,SLD,SF,530000.0,72 Laumaewa Loop,KIHEI,HI,96753,Kihei,3,2.0,1174,24
363847,CXL,SF,530000.0,144 Kawailani Cir,KIHEI,HI,96753,Kihei,2,2.0,982,30
308972,SLD,SF,530000.0,111 Laumakani Loop,KIHEI,HI,96753,Kihei,4,2.0,1248,0
321535,SLD,SF,530000.0,163 Oluea CIR,KIHEI,HI,96753,Kihei,3,2.0,1238,0
306259,CXL,SF,530000.0,870 Malulani ST,KIHEI,HI,96753,Kihei,3,2.0,1071,0
312836,SLD,SF,530000.0,861 Mahealani,KIHEI,HI,96753,Kihei,3,2.0,1071,0
367543,SLD,SF,532000.0,26 Hoonani St,KIHEI,HI,96753,Kihei,3,1.5,1024,17
324624,SLD,SF,534000.0,270 Kawailani CIR,KIHEI,HI,96753,Kihei,3,2.0,1460,23
361128,SLD,SF,534900.0,174 Kawailani Cir,KIHEI,HI,96753,Kihei,4,3.0,1780,3
379297,CXL,SF,534900.0,1667 S Kihei Rd,KIHEI,HI,96753,Kihei,3,2.0,960,21
351313,SLD,SF,534950.0,60 Waiapo ST,KIHEI,HI,96753,Kihei,4,2.5,2107,30
310261,SLD,SF,535000.0,105 Lanakila PL,KIHEI,HI,96753,Kihei,3,2.0,1620,0
324305,CXL,SF,535000.0,68 Waiapo ST,KIHEI,HI,96753,Kihei,4,2.5,2107,4
375301,SLD,SF,535000.0,615 Kuu Home Pl,KIHEI,HI,96753,Kihei,3,2.0,1172,14
314874,SLD,SF,535000.0,282 Hale Kai ST,KIHEI,HI,96753,Kihei,3,1.5,1500,1
334322,CXL,SF,535000.0,536 Kaiwahine ST,KIHEI,HI,96753,Kihei,8,5.0,2512,13
322230,SLD,SF,535000.0,103 Waiapo PL,KIHEI,HI,96753,Kihei,3,2.0,1238,3
352338,SLD,SF,535000.0,18 LUANAIKI PL,KIHEI,HI,96753,Kihei,3,2.0,1680,11
366146,SLD,SF,535000.0,212 Ohukai St,KIHEI,HI,96753,Kihei,3,2.0,1220,25
302777,WDN,SF,535000.0,284 AHAIKI ST,KIHEI,HI,96753,Kihei,3,3.0,1707,0
329898,EXP,SF,535000.0,146 Kauhaa ST,KIHEI,HI,96753,Kihei,7,3.0,2174,4
329554,EXP,SF,539000.0,160 Eleu St,KIHEI,HI,96753,Kihei,3,2.5,1568,16
364595,SLD,SF,539000.0,191 Kauhaa St,KIHEI,HI,96753,Kihei,4,2.0,1248,21
306982,SLD,SF,539000.0,54 Laumakani Loop,KIHEI,HI,96753,Kihei,5,3.0,1930,0
322142,SLD,SF,539000.0,98 Alena PL,KIHEI,HI,96753,Kihei,3,2.0,1200,0
322002,SLD,SF,539000.0,205 Humupea PL,KIHEI,HI,96753,Kihei,3,2.0,1075,0
